Quantity,Price,Country,Description,Review,sentiment,sentiment_score,risk_level,customer_segment,churn_risk,satisfaction_score
4,7.71,Belgium,"Wireless Bluetooth Earbuds, White","Got 4 sets of these earbuds for $7.71 each. Sound quality is decent for the price. Connectivity is good, too.",positive,0.6,low,budget_conscious,low,4
-3,3.97,EIRE,"Kids' Art Paint Set, Non-toxic Colors","I returned 3 units of this paint set, priced at $3.97 each. The colors were dried out. Disappointed with the quality.",negative,-0.8,high,return_prone,high,1
5,14.64,Unspecified,"Gourmet Dark Chocolate Bar, 70% Cacao","Purchased 5 dark chocolate bars at $14.64 each. Pricey, but quality is exceptional. Rich, smooth, a true indulgence!",positive,0.9,low,premium,low,5
12,3.14,Channel Islands,"Eco-Friendly Reusable Shopping Bag, Large","I bought 12 reusable bags for $3.14 each. Surprisingly strong and spacious. Great for grocery runs, very practical.",positive,0.8,low,bulk_buyer,low,5
-5,11.93,Sweden,"Premium Organic Cotton T-Shirt, Size M","I returned 5 of these T-shirts, each costing $11.93. Sizing was inconsistent and fabric felt thin. Disappointed.",negative,-0.8,high,return_prone,high,1
10,0.98,Greece,"Colorful Party Balloons, Pack of 100",Bought 10 packs of balloons for only $0.98 per pack. Great for parties! They inflate well and hold air.,positive,0.7,low,bulk_buyer,low,4
1,11.08,Spain,"Bestselling Novel ""The Midnight Library""",I purchased one copy of this novel for $11.08. Absolutely captivating read! Highly recommend it for a great story.,positive,0.9,low,impulse_buyer,low,5
0,2.77,Germany,"High-Quality Photo Paper, Glossy Finish","My order for this photo paper, priced at $2.77, was cancelled due to stock. Hope it's back soon, I really need it.",neutral,0.0,medium,return_prone,medium,2
8,1.67,Lithuania,"Durable Plastic Food Containers, 3-pack",I got 8 packs of these containers for $1.67 a pack. Very sturdy and stack well. Perfect for meal prepping.,positive,0.8,low,bulk_buyer,low,5
8,4.56,France,"Assorted Greeting Cards, Birthday Pack",Purchased 8 packs of greeting cards at $4.56 each. Designs are lovely and varied. Always good to have on hand.,positive,0.7,low,bulk_buyer,low,4
4,5.04,Poland,"Pet Dog Chew Toys, Durable Rubber",Bought 4 chew toys for $5.04 each. My dog loves them! They seem quite durable and keep him entertained.,positive,0.8,low,impulse_buyer,low,5
9,3.58,Belgium,"Premium AA Alkaline Batteries, 12-pack",I bought 9 packs of batteries for $3.58 per pack. They last a good while in my devices. Reliable and good price.,positive,0.7,low,bulk_buyer,low,4
0,0.58,Spain,"Small Adhesive Hooks, Heavy Duty","My order for these adhesive hooks, priced at $0.58 each, was cancelled. Was hoping to use them, but out of stock.",neutral,0.0,medium,return_prone,medium,2
3,0.61,Poland,3 units of Mini Chocolate Bars at $0.61 each.,"These mini chocolate bars are a delightful treat. Perfect for a quick snack, good value for the price. Highly recommend them!",positive,0.9,low,budget_conscious,low,5
9,5.9,Germany,"9 bottles of Premium Olive Oil, priced at $5.90/bottle.","The olive oil is fantastic, great for cooking and salads. Excellent quality for the price. Will definitely buy again.",positive,0.9,low,premium,low,5
6,4.5,Netherlands,"6 packets of Organic Green Tea, only $4.50 per packet.",This green tea is very refreshing and has a subtle flavor. A bit pricey but the quality is evident. Enjoyed my purchase.,positive,0.6,medium,premium,medium,4
12,1.68,France,"12 packs of Durable AA Batteries, just $1.68 each.",These batteries last a long time in my devices. Great value for 12 packs at this price. Very satisfied with the performance.,positive,0.85,low,bulk_buyer,low,5
14,14.48,Greece,14 units of High-Performance Wireless Mouse for $14.48.,The wireless mouse is very responsive and comfortable. Good for gaming and daily use. A bit expensive but worth it.,positive,0.65,medium,bulk_buyer,medium,4
3,11.16,United Kingdom,"3 bottles of Luxury Hand Soap, priced at $11.16 each.",This hand soap smells amazing and leaves my hands soft. A small luxury that makes a difference. Glad I bought 3 of them.,positive,0.9,low,premium,low,5
14,12.64,Malta,"14 boxes of Assorted Gourmet Chocolates, $12.64 per box.",These chocolates are absolutely delicious and beautifully presented. Perfect for gifts. A bit costly but worth the indulgence.,positive,0.7,medium,bulk_buyer,medium,4
11,0.26,Channel Islands,"11 units of Basic Ballpoint Pens, only $0.26 each.",These pens are simple but effective. They write smoothly and are incredibly cheap. Great for office or school use.,positive,0.8,low,bulk_buyer,low,5
11,1.23,Austria,"11 rolls of Premium Toilet Paper, just $1.23 per roll.","Soft and strong, this toilet paper is a good deal at $1.23 per roll. Happy with the quality and quantity received.",positive,0.85,low,bulk_buyer,low,5
1,4.72,United Arab Emirates,"1 pack of Artisan Coffee Beans, costing $4.72.","The coffee beans have a rich, bold flavor. A bit expensive for just one pack, but the quality is undeniable. Will enjoy this.",positive,0.6,medium,premium,medium,4
11,0.42,Sweden,"11 packs of Chewy Fruit Candies, only $0.42 per pack.","These candies are a nostalgic treat, sweet and fruity. Very affordable at $0.42 each. Good for sharing with friends.",positive,0.85,low,bulk_buyer,low,5
8,2.45,Germany,"8 cans of Premium Dog Food, priced at $2.45 per can.","My dog absolutely loves this food! It's a bit on the pricier side, but the quality ingredients are worth it. Good value for 8 cans.",positive,0.7,medium,premium,medium,4
12,1.52,Greece,"12 boxes of Biodegradable Trash Bags, just $1.52 a box.",These trash bags are sturdy and eco-friendly. A good price for 12 boxes. Happy to make a sustainable choice. Highly recommended.,positive,0.9,low,bulk_buyer,low,5
0,3.95,United Arab Emirates,"0 units of Organic Chia Seeds, listed at $3.95 each.","I was hoping to buy these chia seeds, but they were out of stock. The price of $3.95 seemed reasonable. Disappointed.",negative,-0.7,high,budget_conscious,high,1
77,1.78,Poland,"77 rolls of Durable Packing Tape, priced at $1.78 per roll.",This packing tape is incredibly strong and adhesive. A fantastic deal for 77 rolls at $1.78 each. Perfect for moving or shipping.,positive,0.95,low,bulk_buyer,low,5
4,0.4,United Kingdom,"4 packs of Colorful Sticky Notes, only $0.40 per pack.",These sticky notes are bright and stick well. Very affordable for 4 packs. Great for organizing my tasks and notes effectively.,positive,0.85,low,budget_conscious,low,5
29,5.55,USA,"29 units of Premium Laundry Detergent, $5.55 per unit.",This detergent cleans clothes really well and smells fresh. A bit pricey but effective. Buying 29 units was a good bulk deal.,positive,0.7,medium,bulk_buyer,medium,4
6,2.56,Italy,"6 cans of Refreshing Sparkling Water, priced at $2.56 each.","The sparkling water is crisp and refreshing, perfect for hot days. A decent price for 6 cans. Good alternative to soda drinks.",positive,0.75,low,budget_conscious,low,5
8,2.61,USA,"8 boxes of Whole Grain Cereal, just $2.61 per box.","This cereal is healthy and delicious, a great start to the day. Good value for 8 boxes at $2.61 each. My family loves it.",positive,0.9,low,budget_conscious,low,5
8,2.38,Italy,"8 jars of Organic Peanut Butter, only $2.38 per jar.","Creamy and delicious, this peanut butter is a staple in my pantry. Excellent price for 8 jars. Will definitely repurchase soon.",positive,0.95,low,budget_conscious,low,5
10,6.33,Bahrain,"Organic Green Tea Bags - 10 packs, $6.33/ea",Purchased 10 packs of green tea at $6.33 each. Great quality and refreshing taste. A daily ritual!,positive,0.9,low,bulk_buyer,low,5
13,0.78,United Kingdom,"Kids' Colorful Gel Pens - 13 units, $0.78/pen",Got 13 gel pens for only $0.78 each. Kids love the vibrant colors! Good value for money.,positive,0.8,low,budget_conscious,low,5
11,4.61,Portugal,"Stainless Steel Water Bottle - 11 units, $4.61",Ordered 11 water bottles at $4.61 each for the team. They're durable and keep drinks cold.,positive,0.7,low,bulk_buyer,low,4
6,3.09,EIRE,"Artisanal Sourdough Bread - 6 loaves, $3.09/ea","Bought 6 loaves of sourdough bread for $3.09 each. Fresh and delicious, perfect for sandwiches.",positive,0.8,low,premium,low,5
10,11.4,Italy,"Premium Wireless Mouse - 10 units, $11.40 each",Got 10 wireless mice at $11.40 apiece for the office. Smooth tracking and comfortable design.,positive,0.7,low,premium,low,4
11,5.3,Portugal,"Eco-Friendly Cleaning Spray - 11 bottles, $5.30",Purchased 11 bottles of this spray for $5.30 each. Works great on all surfaces and smells fresh.,positive,0.8,low,bulk_buyer,low,5
3,3.4,Malta,"Gourmet Dark Chocolate Bar - 3 bars, $3.40/ea","Only 3 bars for $3.40 each, but so worth it! Rich flavor and high quality chocolate. A treat.",positive,0.9,low,premium,low,5
7,1.66,Netherlands,"Organic Apple Cider Vinegar - 7 bottles, $1.66",Bought 7 bottles of ACV at $1.66 each. Great for health shots and cooking. Excellent price!,positive,0.8,low,budget_conscious,low,5
0,19.05,Channel Islands,Deluxe Noise-Cancelling Headphones - 0 ordered,"Tried to order these headphones for $19.05, but they were unfortunately out of stock. Disappointed.",negative,-0.8,high,premium,high,1
17,2.64,Switzerland,"Assorted Greeting Cards - 17 packs, $2.64/pack",Got 17 packs of cards for $2.64 each. Good variety for all occasions. Happy with the purchase.,positive,0.7,low,bulk_buyer,low,4
176,10.29,Cyprus,"Bulk Pack AAA Batteries - 176 units, $10.29/ea",Massive order of 176 AAA batteries at $10.29 each. Essential for all our devices. Good shelf life.,positive,0.7,low,bulk_buyer,low,4
0,8.33,United Kingdom,"Smart LED Light Bulb - 0 units, priced at $8.33","Wanted to buy this smart bulb for $8.33, but it was unavailable. Hope it restocks soon.",negative,-0.6,high,impulse_buyer,high,1
45,14.59,United Kingdom,"Ergonomic Office Chair - 45 units, $14.59 each",Ordered 45 office chairs at $14.59 apiece. Assembly was easy and they are quite comfortable.,positive,0.7,low,bulk_buyer,low,4
2,0.0,United Kingdom,"Promotional Gift Card - 2 units, free with purchase","Received 2 gift cards for $0.00 as a promotion. A nice bonus, can't complain about free!",positive,0.9,low,budget_conscious,low,5
10,1.69,France,"Reusable Produce Bags - 10-pack, $1.69 per pack",Bought 10 packs of produce bags at $1.69 each. Eco-friendly and very useful for groceries.,positive,0.8,low,bulk_buyer,low,5
11,11.68,Denmark,"High-Speed USB-C Cable - 11 units, $11.68 each",Got 11 USB-C cables for $11.68 each. Fast charging and durable. Essential for all my devices.,positive,0.8,low,bulk_buyer,low,5
-2,6.18,Unspecified,"Return: Bluetooth Speaker - 2 units, original $6.18","Returned 2 Bluetooth speakers, originally $6.18 each. Sound quality wasn't what I expected.",negative,-0.7,high,return_prone,high,1
12,7.4,France,"Portable Power Bank - 12 units, $7.40 apiece",Purchased 12 power banks for $7.40 each. Compact and charge devices quickly. Very handy.,positive,0.8,low,bulk_buyer,low,5
13,16.22,EIRE,"Professional Chef's Knife - 13 units, $16.22 each",Ordered 13 chef's knives for $16.22 each for the restaurant. Very sharp and well-balanced.,positive,0.8,low,premium,low,5
17,1.49,Switzerland,"Assorted Seed Packets - 17 packs, $1.49 per pack",Got 17 seed packets at $1.49 each. Great variety for my garden. Looking forward to planting!,positive,0.8,low,bulk_buyer,low,5
-1,8.11,RSA,Returned 1 unit of Premium Coffee Beans at $8.11,"Received a damaged item, had to return 1 unit. The process was smooth, but quality control needs improvement.",negative,-0.6,high,return_prone,medium,2
2,4.03,Greece,"Organic Apples (2 units) - Fresh Produce, $4.03 each",Bought 2 organic apples for $4.03 each. They were very fresh and tasty. Will definitely purchase again soon!,positive,0.9,low,premium,low,5
3,13.43,Spain,"Luxury Bath Towels - Set of 3, priced at $13.43 each","Purchased 3 luxury bath towels for $13.43 each. Soft and absorbent, a great addition to my bathroom. Highly recommend.",positive,0.9,low,premium,low,5
13,0.5,USA,"Paper Clips - Box of 13, essential office supply $0.50","Got 13 boxes of paper clips for $0.50 each. Great value for money, perfect for office use. Very satisfied.",positive,0.8,low,budget_conscious,low,4
4,4.65,RSA,Stainless Steel Water Bottle (4 units) - $4.65 each,Bought 4 water bottles at $4.65 apiece. Excellent quality and keeps water cold for hours. A fantastic purchase overall.,positive,0.9,low,premium,low,5
12,4.78,Cyprus,"Assorted Chocolates - 12-piece box, only $4.78",Ordered 12 boxes of assorted chocolates for $4.78 each. They arrived quickly and were delicious! Perfect for gifting.,positive,0.8,low,bulk_buyer,low,4
3,7.2,United Arab Emirates,"Artisan Bread Loaf - 3 units, freshly baked for $7.20","Bought 3 loaves of artisan bread for $7.20 each. The quality is exceptional, and it tastes amazing. Will buy again.",positive,0.9,low,premium,low,5
13,0.0,RSA,"Promotional Ballpoint Pens - 13 units, complimentary",Received 13 free ballpoint pens as part of a promotion. They write smoothly and are a nice bonus with my order.,positive,0.7,low,budget_conscious,low,4
28,2.01,France,"AA Batteries - Pack of 28, long-lasting power for $2.01",Purchased 28 AA batteries for $2.01 each. They power my devices effectively and last a long time. Good value.,positive,0.8,low,bulk_buyer,low,4
15,2.9,France,"Premium Notebooks - 15 units, ideal for school $2.90","Got 15 premium notebooks for $2.90 apiece. Pages are thick, and covers are sturdy. Perfect for my academic needs.",positive,0.8,low,premium,low,4
15,2.9,United Kingdom,"Gel Pens Set - 15 vibrant colors, smooth writing $2.90","Bought 15 sets of gel pens for $2.90 each. The colors are beautiful, and they write very smoothly. Kids love them.",positive,0.9,low,bulk_buyer,low,5
70,5.29,Bahrain,"Bulk Pack of Disposable Gloves - 70 units, $5.29 each",Ordered 70 packs of disposable gloves for $5.29 per pack. Great for household chores and very durable. Excellent buy.,positive,0.9,low,bulk_buyer,low,5
2,1.29,United Kingdom,"Microfiber Cleaning Cloths - 2 units, effective $1.29",Purchased 2 microfiber cloths for $1.29 each. They clean surfaces perfectly without streaks. Very impressed with them.,positive,0.9,low,budget_conscious,low,5
12,1.53,France,"Canned Tuna in Water - 12 cans, healthy and affordable $1.53",Bought 12 cans of tuna for $1.53 each. It's a convenient and healthy protein source. Always keep some in the pantry.,positive,0.8,low,bulk_buyer,low,4
-2,1.33,United Kingdom,Returned 2 units of Small Photo Frames at $1.33 each,Had to return 2 photo frames purchased for $1.33 each due to incorrect size. Return process was hassle-free.,negative,-0.3,medium,return_prone,medium,3
7,0.98,Spain,"Snack Bars - Box of 7, energy boost for only $0.98",Grabbed 7 snack bars for $0.98 each. They are perfect for a quick energy boost during busy days. Taste great!,positive,0.8,low,budget_conscious,low,4
2,2.52,RSA,"LED Light Bulbs - Pack of 2, energy-efficient $2.52",Bought 2 LED bulbs for $2.52 each. They provide bright light and save energy. Very happy with this purchase.,positive,0.9,low,budget_conscious,low,5
3,3.58,Channel Islands,"Scented Candles - Set of 3, relaxing aroma for $3.58",Purchased 3 scented candles for $3.58 apiece. The aroma is lovely and creates a relaxing atmosphere. Good quality.,positive,0.8,low,impulse_buyer,low,4
11,6.93,Portugal,"Premium Dog Food - 11 bags, nutritious meal for $6.93",My dog loves the 11 bags of food I bought for $6.93 each. It's a nutritious meal and keeps him healthy. Excellent!,positive,0.9,low,premium,low,5
2,2.94,Cyprus,"Hand Sanitizer (2 bottles) - Essential item, $2.94 each",Bought 2 bottles of hand sanitizer for $2.94 each. It's effective and doesn't dry out my hands. A must-have!,positive,0.8,low,budget_conscious,low,4
